article_name,country,revision_id,population,article_quality
Gheorghe Derussi,Romania,767443917,19838662,Stub
Ioan Lahovary,Romania,767789802,19838662,Stub
Nicolae Filipescu,Romania,767790067,19838662,Stub
Eugeniu StÄƒtescu,Romania,768317168,19838662,Stub
Ion I. CÃ¢mpineanu,Romania,768317382,19838662,Stub
Mihail Pherekyde,Romania,768317398,19838662,Start
Sorin CÃ®mpeanu,Romania,768348085,19838662,Start
Petre S. Aurelian,Romania,768511053,19838662,Stub
Constantin A. CreÈ›ulescu,Romania,768576222,19838662,Stub
Constantin CoandÄƒ,Romania,768594705,19838662,Stub
Dimitrie Cornea,Romania,769377100,19838662,Stub
Csaba Ferenc Asztalos,Romania,770411341,19838662,Stub
Gheorghe I. BrÄƒtianu,Romania,770759602,19838662,Start
Gheorghe Teleman,Romania,771017295,19838662,Stub
Oana Niculescu-Mizil,Romania,771260685,19838662,C
Zsolt Nagy,Romania,771859095,19838662,Start
LazÄƒr ComÄƒnescu,Romania,773070870,19838662,Stub
Tudor Vladimirescu,Romania,773883264,19838662,C
Anton Moisescu,Romania,773952955,19838662,Stub
Nicolae L. Lupu,Romania,776153321,19838662,Stub
David Korner,Romania,776889309,19838662,Start
Lavinia È˜andru,Romania,777157119,19838662,C
Lia Manoliu,Romania,777307426,19838662,Start
Sorin Oprescu,Romania,778055795,19838662,C
Constantin David (activist),Romania,778255678,19838662,Start
Mircea StÄƒnescu,Romania,778898248,19838662,Stub
Mitzura Arghezi,Romania,779539219,19838662,Stub
Gheorghe È˜tefan (politician),Romania,779688119,19838662,Stub
Luiza Zavloschi,Romania,779963042,19838662,Stub
Manea MÄƒnescu,Romania,780055108,19838662,Start
Elena Udrea,Romania,780286536,19838662,GA
Template:Heads of State of Romania,Romania,780587003,19838662,Stub
Simion Bughici,Romania,780808817,19838662,Start
Marcel Dinu,Romania,781917956,19838662,Stub
Aurel Onciul,Romania,782572674,19838662,Start
Emil Bobu,Romania,782947815,19838662,C
Alexandru Bogdan-PiteÈ™ti,Romania,782953646,19838662,FA
BÃ©la MarkÃ_,Romania,783193222,19838662,Stub
Remus Cernea,Romania,783226874,19838662,B
Vasile DuÈ›Äƒ,Romania,783419899,19838662,Stub
Constantin Popescu,Romania,783550852,19838662,Stub
Tancred Constantinescu,Romania,783551598,19838662,Stub
Mihai Antonescu,Romania,783982257,19838662,Start
Dimitrie Macedonski,Romania,784136470,19838662,Start
Constantin Dobrescu-ArgeÈ™,Romania,784160123,19838662,FA
Ion Emanuel Florescu,Romania,784308305,19838662,Stub
Barbu Catargiu,Romania,784308626,19838662,C
Ioan FlueraÈ™,Romania,784670194,19838662,C
List of Romanian politicians convicted of crimes,Romania,784892153,19838662,C
George D. Vernescu,Romania,784933996,19838662,Start
George Panu,Romania,784942435,19838662,C
Gheorghe N. Leon,Romania,785035792,19838662,Start
È˜tefan Gheorghiu (trade unionist),Romania,785035879,19838662,Stub
Dimitrie I. Ghika,Romania,785036239,19838662,Start
Ion RaÈ›iu,Romania,785849199,19838662,Start
I. C. Frimu,Romania,785950309,19838662,C
Avram Imbroane,Romania,785974489,19838662,GA
Ioan Totu,Romania,786096006,19838662,Start
Iorgu Iordan,Romania,786097013,19838662,C
Raluca Turcan,Romania,786151984,19838662,C
Ion Mihalache,Romania,787311567,19838662,B
Ilie Moscovici,Romania,787311615,19838662,B
Andrei MureÈ™anu,Romania,787353629,19838662,Start
Nicolae Militaru,Romania,787382161,19838662,Start
Ion Nistor,Romania,787385543,19838662,C
Mihai Ralea,Romania,787674347,19838662,FA
George Ranetti,Romania,787687294,19838662,B
Adrian NÄƒstase,Romania,787726537,19838662,C
Rodica StÄƒnoiu,Romania,787824324,19838662,C
Stephan Roll,Romania,787835012,19838662,B
Corina È˜uteu,Romania,787876802,19838662,Start
Corneliu MÄƒnescu,Romania,787980780,19838662,Start
Hildegard Puwak,Romania,788045020,19838662,C
Petre P. Negulescu,Romania,788105382,19838662,B
Teodor MeleÈ™canu,Romania,788198827,19838662,C
Horia Sima,Romania,788268965,19838662,C
È˜tefan ForiÈ™,Romania,788278193,19838662,B
Vasile Luca,Romania,788278489,19838662,GA
Leonard Orban,Romania,788278860,19838662,FA
GyÃ¶rgy Frunda,Romania,788279063,19838662,GA
Alexandru Djuvara,Romania,788404375,19838662,Stub
Lia OlguÈ›a Vasilescu,Romania,788411025,19838662,C
Ion Caramitru,Romania,788411474,19838662,C
Mihai Stelescu,Romania,788463729,19838662,C
Henric Streitman,Romania,788498155,19838662,FA
Ion Theodorescu-Sion,Romania,788674572,19838662,FA
Victor Rebengiuc,Romania,788689838,19838662,GA
Petre Mavrogheni,Romania,788797898,19838662,Start
Mircea Druc,Romania,788880080,19838662,Start
Valeriu TabÄƒrÄƒ,Romania,788880609,19838662,Start
Claudia È_apardel,Romania,788938560,19838662,Start
Cristian Dumitrescu,Romania,788938594,19838662,Start
Elena BÄƒsescu,Romania,788938681,19838662,C
Elena Oana Antonescu,Romania,788938689,19838662,Stub
Gabriela CreÈ›u,Romania,788938695,19838662,Start
Mihaela Popa,Romania,788938786,19838662,Start
Petru Filip,Romania,788938859,19838662,Start
Renate Weber,Romania,788938906,19838662,C
Rovana Plumb,Romania,788938922,19838662,Stub
Theodor Stolojan,Romania,788938972,19838662,Start
Viorica DÄƒncilÄƒ,Romania,788939007,19838662,C
Barbu È˜tirbey,Romania,789034030,19838662,Start
Antonie Iorgovan,Romania,789461274,19838662,Stub
Alexandru B. È˜tirbei,Romania,789795396,19838662,B
Eugen Tomac,Romania,790008535,19838662,C
Nicolae Manolescu,Romania,790401617,19838662,Start
LuminiÈ›a Anghel,Romania,790407047,19838662,C
Roberta Anastase,Romania,790608196,19838662,Stub
Daniela BuruianÄƒ,Romania,790608197,19838662,Stub
Silvia Ciornei,Romania,790608201,19838662,Stub
Monica Iacob Ridzi,Romania,790608224,19838662,Start
Viorica Moisuc,Romania,790608243,19838662,Stub
Maria Petre,Romania,790608248,19838662,Start
Silvia Adriana È_icÄƒu,Romania,790608253,19838662,Stub
Adina-Ioana VÄƒlean,Romania,790608258,19838662,Stub
Mircea Ciumara,Romania,790847175,19838662,Stub
Constantin Ticu Dumitrescu,Romania,791240462,19838662,Stub
Ioan Grigore Ghica,Romania,791745204,19838662,Stub
Neagu Mihai,Romania,792859304,19838662,Stub
Mugur IsÄƒrescu,Romania,793280367,19838662,C
Vasile Lucaciu,Romania,793635987,19838662,Start
A. C. Cuza,Romania,793790552,19838662,C
Corina CreÈ›u,Romania,794037225,19838662,GA
Chivu Stoica,Romania,794038141,19838662,Start
Template:President Chamber of Deputies Romania,Romania,794079255,19838662,Stub
Ion CreangÄƒ,Romania,794111827,19838662,FA
Dimitrie Ghica,Romania,794222007,19838662,Stub
Gabriela Firea,Romania,794633423,19838662,Start
Aurel Popovici,Romania,794690134,19838662,Start
LucreÈ›iu PÄƒtrÄƒÈ™canu,Romania,794702991,19838662,GA
CodruÈ› È˜ereÈ™,Romania,794811014,19838662,Start
Constantin Argetoianu,Romania,795153581,19838662,B
Constantin S. NicolÄƒescu-PlopÈ™or,Romania,795154652,19838662,B
Coriolan Brediceanu,Romania,795274639,19838662,Stub
Corneliu Coposu,Romania,795281432,19838662,C
Tudor Postelnicu,Romania,795283564,19838662,C
Ilie CÄƒtÄƒrÄƒu,Romania,795337212,19838662,B
Dumitru Dragomir,Romania,795340137,19838662,Start
Cristian Diaconescu,Romania,795483713,19838662,B
Cristian Ilie,Romania,795484653,19838662,Stub
Alexandru Teriachiu,Romania,795595096,19838662,Stub
Mihnea Motoc,Romania,795650900,19838662,Start
Daciana SÃ¢rbu,Romania,795761811,19838662,C
Adriana SÄƒftoiu,Romania,796313750,19838662,C
Iuliu Maniu,Romania,796447362,19838662,C
Alexandru Averescu,Romania,796449232,19838662,FA
Nicolae CreÈ›ulescu,Romania,796664733,19838662,Start
Ioan Mang,Romania,796690411,19838662,Stub
List of heads of state of Romania,Romania,797135576,19838662,B
Ramona MÄƒnescu,Romania,797161349,19838662,C
Gheorghe Grigore Cantacuzino,Romania,797184306,19838662,Stub
Ioan Kalinderu,Romania,797215649,19838662,B
Alexandru Papadopol-Calimah,Romania,797308075,19838662,Stub
Petru Groza,Romania,797526165,19838662,B
Adrian PÄƒunescu,Romania,797708778,19838662,C
Nicolae Fleva,Romania,798012773,19838662,FA
Adrian Severin,Romania,798172955,19838662,Start
Nicolae Rainea,Romania,798255786,19838662,Start
Benno Straucher,Romania,798379859,19838662,FA
Ion DolÄƒnescu,Romania,798428484,19838662,Stub
Marta RÄƒdulescu,Romania,798489018,19838662,B
Lia Roberts,Romania,798630714,19838662,Stub
Dan Voiculescu,Romania,798800299,19838662,C
Olga Bancic,Romania,799065249,19838662,Start
Gheorghe Apostol,Romania,799211309,19838662,C
Norica Nicolai,Romania,799299803,19838662,B
Dacian CioloÈ™,Romania,799953544,19838662,GA
Ion Gheorghe Maurer,Romania,799963259,19838662,C
Doina Florica Ignat,Romania,800205404,19838662,Stub
Alexandru Vaida-Voevod,Romania,800441081,19838662,C
Alina Gorghiu,Romania,800555504,19838662,C
Corneliu Vadim Tudor,Romania,800668446,19838662,C
Puiu HaÈ™otti,Romania,800720344,19838662,Start
Nicolae VÄƒcÄƒroiu,Romania,800931565,19838662,Start
Gheorghe ArgeÈ™anu,Romania,800977624,19838662,Start
Ecaterina Andronescu,Romania,801103393,19838662,B
Gheorghe Flutur,Romania,801125835,19838662,Start
Virgil Trofin,Romania,801125842,19838662,C
Octavian Bellu,Romania,801208697,19838662,C
Mircea Ionescu-Quintus,Romania,801226993,19838662,Stub
Nicolae MiÈ™u (tennis),Romania,801270888,19838662,Stub
Vasile Milea,Romania,801539450,19838662,Start
Nicolae Iorga,Romania,802052514,19838662,FA
Monica Macovei,Romania,802655445,19838662,B
George Barbu È˜tirbei,Romania,802817420,19838662,B
Victor Ponta,Romania,803435110,19838662,FA
Klaus Iohannis,Romania,803453891,19838662,B
Nicolae Matei,Romania,803558240,19838662,Stub
Christian Rakovsky,Romania,803676090,19838662,FA
Marius Lazurca,Romania,803753417,19838662,Stub
List of Ministers of Finance of Romania,Romania,803782291,19838662,B
Ion Antonescu,Romania,803923658,19838662,FA
Corneliu Zelea Codreanu,Romania,804006863,19838662,FA
Ilie NÄƒstase,Romania,804223382,19838662,C
Theodor Rosetti,Romania,804235071,19838662,Stub
Take Ionescu,Romania,804252215,19838662,FA
Elena Bacaloglu,Romania,804258210,19838662,FA
Nicolae Constantin Batzaria,Romania,804258336,19838662,FA
Mircea Diaconu,Romania,804258707,19838662,C
Anghel IordÄƒnescu,Romania,804340585,19838662,C
Barbu LÄƒzÄƒreanu,Romania,804383040,19838662,B
A. L. Zissu,Romania,804493881,19838662,B
Filip Teodorescu,Romania,804527476,19838662,Stub
Ana Pauker,Romania,804534851,19838662,B
Gabriela Szabo,Romania,804587823,19838662,Start
Octavian Goga,Romania,804847357,19838662,C
CÄƒtÄƒlin MoroÈ™anu,Romania,804896902,19838662,GA
Liviu Pop,Romania,805013896,19838662,Start
Adrian Papahagi,Romania,805068272,19838662,Start
George Diamandy,Romania,805163279,19838662,FA
Paul-Philippe Hohenzollern,Romania,805246276,19838662,C
List of Presidents of Romania,Romania,805429878,19838662,Start
Gheorghe Cristescu,Romania,805447767,19838662,B
Gheorghe Flondor,Romania,805447839,19838662,Start
Gheorghe Funar,Romania,805447855,19838662,Start
Corneliu Ciontu,Romania,805450991,19838662,Stub
Gigi Becali,Romania,805586936,19838662,Stub
Nicu CeauÈ™escu,Romania,805625023,19838662,Start
Maria Antonescu,Romania,805726737,19838662,Stub
Ecaterina Arbore,Romania,805791944,19838662,Stub
Sevil Shhaideh,Romania,805798942,19838662,Stub
Iordan BÄƒrbulescu,Romania,805801838,19838662,Stub
Clotilde Armand,Romania,805809396,19838662,Stub
Alexandrina Cantacuzino,Romania,805809686,19838662,Stub
Gheorghe Gheorghiu-Dej,Romania,805811691,19838662,Stub
CÄƒlin Popescu-TÄƒriceanu,Romania,805818060,19838662,Stub
Nicolae Cajal,Romania,806181190,19838662,Stub
UdriÈ™te NÄƒsturel,Romania,806377556,19838662,Stub
Vasile Soare,Romania,806544054,19838662,Stub
Petre Roman,Romania,806585306,19838662,Stub
Nicolae CeauÈ™escu,Romania,806631848,19838662,Stub
Grigore Filipescu,Romania,806781209,19838662,Stub
Grigore RÄƒceanu,Romania,806803237,19838662,Stub
Mihail Sadoveanu,Romania,806887980,19838662,Stub
Constantin Ion Parhon,Romania,807088959,19838662,Stub
Elena CeauÈ™escu,Romania,807190561,19838662,Start
Liviu Dragnea,Romania,807458239,19838662,Start
Mircea GeoanÄƒ,Romania,807458462,19838662,Stub
Valeriu Zgonea,Romania,807458599,19838662,Stub
Dan È˜ova,Romania,807459259,19838662,C
Radu CÃ¢mpeanu,Romania,807459603,19838662,Start
NicuÈ™or Dan,Romania,807459726,19838662,FA
Hunor Kelemen,Romania,807459802,19838662,Start
Template:Poland-mayor-stub,Poland,444373997,38478001,Start
List of politicians in Poland,Poland,516633096,38478001,Start
Template:Poland-activist-stub,Poland,535414592,38478001,C
Template:Poland-diplomat-stub,Poland,540996703,38478001,FA
Template:Poland-politician-stub,Poland,560564875,38478001,C
Franz Schimmelpfennig von der Ove,Poland,654012510,38478001,C
Teodor Andrault de Langeron,Poland,669301445,38478001,Stub
Krzysztof Abrahamowicz,Poland,669985109,38478001,FA
MirosÅ‚aw Czech,Poland,681605695,38478001,Start
Robert Sych,Poland,684023803,38478001,C
Marek Krzysztof Jeleniewski,Poland,684023859,38478001,B
Aleksander Miller,Poland,686375687,38478001,FA
Leszek DeptuÅ‚a,Poland,689950541,38478001,Stub
Kalikst Witkowski,Poland,696119166,38478001,FA
ElÅ_bieta Branicka,Poland,699022350,38478001,C
Teodor SzybiÅ‚Å‚o,Poland,699143672,38478001,C
PaweÅ‚ Adamowicz,Poland,699339741,38478001,C
Juliusz Leo,Poland,699340111,38478001,C
Albin Dunajewski,Poland,699341077,38478001,Stub
Franciszek Bajorek,Poland,699359388,38478001,Start
Jacek Majchrowski,Poland,700445444,38478001,Stub
Aleksander Arendt,Poland,703296748,38478001,C
Bernard SzczÄ™sny,Poland,703296780,38478001,C
Szczepan Lewna,Poland,703296853,38478001,Stub
Cyryl Ratajski,Poland,703550487,38478001,Stub
Kazimierz KrasiÅ„ski,Poland,704438564,38478001,Stub
StanisÅ‚aw Antoni Szczuka,Poland,704452023,38478001,Start
Karol Marcinkowski,Poland,704455431,38478001,Start
MirosÅ‚aw Dzielski,Poland,704467987,38478001,Stub
Ewaryst Estkowski,Poland,704529226,38478001,Stub
Tytus DziaÅ‚yÅ„ski,Poland,704529261,38478001,Start
Maksymilian Jackowski,Poland,704529371,38478001,Stub
Antoni Kraszewski,Poland,704529469,38478001,Stub
Ludwik Mycielski,Poland,704529649,38478001,Stub
Andrzej Niegolewski,Poland,704529680,38478001,Stub
WÅ‚adysÅ‚aw Niegolewski,Poland,704529707,38478001,Stub
Gustaw Potworowski,Poland,704529774,38478001,Stub
Piotr Wawrzyniak,Poland,704529947,38478001,Stub
Aniela TuÅ‚odziecka,Poland,704529983,38478001,Stub
Roman SzymaÅ„ski,Poland,704530050,38478001,Stub
Florian Stablewski,Poland,704530111,38478001,Stub
Walenty StefaÅ„ski,Poland,704530148,38478001,Stub
Karol Rzepecki,Poland,704530193,38478001,Stub
Edward RaczyÅ„ski (1786â€“1845),Poland,704530253,38478001,Stub
WÅ‚adysÅ‚aw StanisÅ‚aw Zamoyski,Poland,704971958,38478001,Stub
Roman SoÅ‚tyk,Poland,704981447,38478001,Stub
Antoni Jan Ostrowski,Poland,705017090,38478001,Start
Franciszek Ksawery Godebski,Poland,705038435,38478001,Stub
Tomasz SoÅ‚tyk,Poland,705267741,38478001,Stub
Kazimierz Kierzkowski,Poland,705286745,38478001,Stub
MichaÅ‚ GraÅ_yÅ„ski,Poland,705467367,38478001,Start
Tadeusz Romer,Poland,706242606,38478001,Stub
Maria Koszutska,Poland,707185470,38478001,Stub
JÃ_zef Å»mij,Poland,707487735,38478001,Stub
Ryszard Å_wiÄ™tochowski,Poland,707846100,38478001,Stub
Deputy Marshal of the Sejm of the Republic of Poland,Poland,709068432,38478001,Start
MichaÅ‚ JÃ_zef RÃ¶mer,Poland,709575090,38478001,Start
WÅ‚odzimierz Ptasznik,Poland,709712127,38478001,Start
Saul Amsterdam,Poland,709981906,38478001,Stub
Jan Buzek,Poland,710300405,38478001,Start
Adolf Warski,Poland,710308379,38478001,Start
Zygmunt Å»uÅ‚awski,Poland,710546070,38478001,Stub
Adam PiÅ‚sudski,Poland,710844191,38478001,Stub
Ozjasz Thon,Poland,710929355,38478001,Start
MikoÅ‚aj Kozakiewicz,Poland,711488862,38478001,Stub
Tadeusz Olechowski,Poland,711505415,38478001,Stub
JÃ_zef MichaÅ‚ ÅÅukasiewicz,Poland,711907477,38478001,Stub
PaweÅ‚ BieliÅ„ski,Poland,711907493,38478001,Stub
StanisÅ‚aw WÄ™grzecki,Poland,711907524,38478001,Stub
Zygmunt Wielopolski,Poland,711907608,38478001,Stub
Nikolai Bibikov,Poland,711907637,38478001,Stub
Wiktor LitwiÅ„ski,Poland,711907666,38478001,Stub
Piotr Drzewiecki,Poland,711907714,38478001,Stub
MirosÅ‚aw Kochalski,Poland,711907763,38478001,Stub
MichaÅ‚ Kochanowski,Poland,712082163,38478001,Stub
JarosÅ‚aw Drozd,Poland,712191502,38478001,Stub
Andrzej Artur Zamoyski,Poland,712357912,38478001,Stub
Adam Ronikier,Poland,712361182,38478001,Stub
Jan SzczepaÅ„ski (sociologist),Poland,712383997,38478001,Stub
Ksawery Zakrzewski,Poland,712541828,38478001,Stub
Zygmunt ZaÅ‚Ä™ski,Poland,712721813,38478001,Stub
ÅÅukasz Kowalski,Poland,712872338,38478001,Stub
Blanka Olszewska,Poland,712872421,38478001,Stub
Janusz Jerzy Drozdalski,Poland,712872473,38478001,Stub
Piotr MichaÅ‚ Trzaska,Poland,712872531,38478001,Stub
Anna Teresa PiÃ_rkowska,Poland,712873183,38478001,Stub
Edward Ignacy Hartwich,Poland,712873308,38478001,Stub
Lech Andrzej ZagÅ‚oba-Zygler,Poland,712873386,38478001,Stub
Dorota Jakuta,Poland,712877871,38478001,Stub
Zbigniew Antoni Fronczek,Poland,712877906,38478001,Stub
ElÅ_bieta Teresa Rusielewicz,Poland,712878000,38478001,Stub
Adam Wojciech FÃ_rmaniak,Poland,712878267,38478001,Stub
Zbigniew JÃ_zef SobociÅ„ski,Poland,712878343,38478001,Stub
Bernadeta Aldona RÃ_Å_aÅ„ska-Majchrzak,Poland,712878396,38478001,Stub
JarosÅ‚aw Wenderlich,Poland,712881543,38478001,Stub
Ewa Joanna Starosta,Poland,712881676,38478001,Stub
StanisÅ‚aw Grodzicki (politician),Poland,712881741,38478001,Stub
Tadeusz MirosÅ‚aw Kondrusiewicz,Poland,712881882,38478001,Stub
Piotr Marek KrÃ_l,Poland,712889335,38478001,Stub
Wojciech Hieronim Nowacki,Poland,712889562,38478001,Stub
Jacek RosÃ_Å‚,Poland,712889594,38478001,Stub
Tomasz Jan Rega,Poland,712889683,38478001,Stub
Marek Henryk Gralik,Poland,712889781,38478001,Stub
MichaÅ‚ Piotr Sztybel,Poland,712889809,38478001,Stub
Jacek Andrzej Bukowski,Poland,712891291,38478001,Stub
Kazimierz Drozd,Poland,712891354,38478001,Stub
Lech StanisÅ‚aw Lewandowski,Poland,712891378,38478001,Stub
Felicja GwinciÅ„ska,Poland,712891476,38478001,Stub
Waldemar Witkowski,Poland,712906302,38478001,Start
Tomasz MamiÅ„ski,Poland,712913433,38478001,Stub
Aleksander Albert Krajewski,Poland,712979179,38478001,Stub
Walery Roman,Poland,713204518,38478001,Stub
JÃ_zef Rymer,Poland,713515060,38478001,Stub
Manuela Gretkowska,Poland,713590880,38478001,Start
Karol Libelt,Poland,714228101,38478001,Start
Janusz Reiter,Poland,714341609,38478001,Stub
Sieciech,Poland,714404883,38478001,Start
Tomasz DÄ…bal,Poland,714487480,38478001,Stub
Robert Draba,Poland,715045980,38478001,Stub
Karol d'Abancourt de Franqueville (lawyer),Poland,715437009,38478001,Stub
Zenon Klemensiewicz,Poland,715816150,38478001,Stub
Waldemar Achramowicz,Poland,716261754,38478001,Stub
Wojciech Flera,Poland,716400305,38478001,Stub
AndÅ_elika Borys,Poland,716457341,38478001,Stub
JÃ_zef Kalasanty Szaniawski,Poland,716662759,38478001,B
Franciszek Pius RadziwiÅ‚Å‚,Poland,716681666,38478001,Stub
StanisÅ‚aw Stempowski,Poland,716727697,38478001,Stub
BronisÅ‚aw CieÅ›lak,Poland,717025949,38478001,Stub
Kazimierz Pietkiewicz,Poland,717028675,38478001,Stub
WacÅ‚aw Olszak,Poland,717152290,38478001,Start
Ryszard Bober,Poland,717484185,38478001,Start
Andrzej Marcinkowski,Poland,717945648,38478001,Stub
Jerzy BolesÅ‚awski,Poland,718400742,38478001,Stub
WÅ‚adysÅ‚aw Leon Sapieha,Poland,718648166,38478001,Start
WÅ‚adysÅ‚aw Belina-PraÅ_mowski,Poland,718651599,38478001,Start
StanisÅ‚aw Mendelson,Poland,718720021,38478001,Stub
Ryszard Bugaj,Poland,718765315,38478001,Stub
Janusz Kubicki,Poland,719200363,38478001,Stub
Tadeusz Rechniewski,Poland,719534516,38478001,Stub
Bernard Chrzanowski,Poland,719953534,38478001,Stub
JÃ_zef KoÅ›cielski,Poland,720029265,38478001,Stub
JÃ_zef KrzymiÅ„ski,Poland,720029826,38478001,Stub
Jan DÄ…bski,Poland,720039292,38478001,Stub
Christian Minkus,Poland,720093732,38478001,Stub
Karol Popiel,Poland,720209688,38478001,Stub
JÃ_zef ChaciÅ„ski,Poland,720255509,38478001,Stub
Filip Schleicher,Poland,720634113,38478001,Stub
WÅ‚adysÅ‚aw Leopold Jaworski,Poland,720698262,38478001,Stub
Konstanty Skirmunt,Poland,721098308,38478001,Stub
StanisÅ‚aw Thugutt,Poland,721226845,38478001,Stub
Antoni Stychel,Poland,721318649,38478001,Stub
Alexander Chalmers (mayor of Warsaw),Poland,721954422,38478001,Stub
